PC4;Woonplaatscode;Woonplaats;Gemeentecode;Gemeente;Provincie;Veiligheidsregio;Politie-eenheid;Omgevingsdienst
6092;2040;Leveroy;0946;Nederweert;Limburg;Limburg-Noord;Limburg;Limburg-Noord
6031;2037;Nederweert;0946;Nederweert;Limburg;Limburg-Noord;Limburg;Limburg-Noord
6034;2039;Nederweert-Eind;0946;Nederweert;Limburg;Limburg-Noord;Limburg;Limburg-Noord
6035;2038;Ospel;0946;Nederweert;Limburg;Limburg-Noord;Limburg;Limburg-Noord
4185;3359;Est;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4175;3360;Haaften;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4063;3361;Heesselt;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4174;3362;Hellouw;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4181;3363;Neerijnen;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4182;3363;Neerijnen;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4061;3364;Ophemert;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4064;3364;Ophemert;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4184;3365;Opijnen;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4176;3366;Tuil;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4064;3367;Varik;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4181;3368;Waardenburg;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
4062;3369;Zennewijnen;0304;Neerijnen;Gelderland;Gelderland-Zuid;Oost-Nederland;Rivierenland
3431;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3432;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3433;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3434;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3435;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3436;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3437;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3438;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
3439;1108;Nieuwegein;0356;Nieuwegein;Utrecht;Utrecht;Midden-Nederland;RUD Utrecht
2421;2667;Nieuwkoop;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2441;2670;Nieuwveen;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2431;2668;Noorden;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2432;2668;Noorden;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2461;2673;Ter Aar;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
1428;2672;Vrouwenakker;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
3651;2669;Woerdense Verlaat;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
3652;2669;Woerdense Verlaat;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
3653;2669;Woerdense Verlaat;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2435;2671;Zevenhoven;0569;Nieuwkoop;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
3871;2871;Hoevelaken;0267;Nijkerk;Gelderland;Gelderland-Midden;Oost-Nederland;De Vallei
3861;3606;Nijkerk;0267;Nijkerk;Gelderland;Gelderland-Midden;Oost-Nederland;De Vallei
3862;3606;Nijkerk;0267;Nijkerk;Gelderland;Gelderland-Midden;Oost-Nederland;De Vallei
3863;3606;Nijkerk;0267;Nijkerk;Gelderland;Gelderland-Midden;Oost-Nederland;De Vallei
3864;3607;Nijkerkerveen;0267;Nijkerk;Gelderland;Gelderland-Midden;Oost-Nederland;De Vallei
6515;2545;Lent;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6663;2545;Lent;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6511;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6512;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6515;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6521;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6522;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6523;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6524;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6525;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6531;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6532;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6533;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6534;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6535;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6536;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6537;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6538;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6541;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6542;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6543;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6544;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6545;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6546;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
6574;3030;Nijmegen;0268;Nijmegen;Gelderland;Gelderland-Zuid;Oost-Nederland;Regio Nijmegen
3216;1385;Abbenbroek;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3211;1386;Geervliet;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3216;1386;Geervliet;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3218;1386;Geervliet;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3218;1387;Heenvliet;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3205;3033;Hekelingen;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3209;3033;Hekelingen;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3227;1388;Oudenhoorn;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3212;1389;Simonshaven;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3214;1389;Simonshaven;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3201;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3202;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3203;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3204;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3205;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3206;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3207;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3208;3032;Spijkenisse;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3214;1390;Zuidland;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3216;1390;Zuidland;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
3227;1390;Zuidland;1930;Nissewaard;Zuid-Holland;Rotterdam-Rijnmond;Rotterdam;DCMR
4486;3190;Colijnsplaat;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4494;3193;Geersdijk;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4493;3188;Kamperland;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4485;3192;Kats;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4486;3192;Kats;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4484;3189;Kortgene;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4485;3189;Kortgene;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
4491;3191;Wissenkerke;1695;Noord-Beveland;Zeeland;Zeeland;Zeeland - West-Brabant;Zeeland
9306;1633;Alteveer;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9342;1634;Een;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9343;1635;Een-West;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9314;1636;Foxwolde;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9336;1637;Huis ter Heide;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9333;1638;Langelo;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9313;1639;Leutingewolde;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9304;1640;Lieveren;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9749;1641;Matsloot;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9312;1642;Nietap;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9351;1642;Nietap;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9311;1643;Nieuw-Roden;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9354;1643;Nieuw-Roden;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9331;1644;Norg;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9334;1645;Peest;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9321;1646;Peize;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9301;1647;Roden;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9302;1647;Roden;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9305;3633;Roderesch;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9315;1649;Roderwolde;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9307;3634;Steenbergen;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9336;1651;Veenhuizen;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9341;1651;Veenhuizen;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9337;1652;Westervelde;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
9335;1653;Zuidvelde;1699;Noordenveld;Drenthe;Drenthe;Noord-Nederland;Drenthe
8314;1272;Bant;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8312;1281;Creil;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8301;1271;Emmeloord;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8302;1271;Emmeloord;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8303;1271;Emmeloord;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8304;1271;Emmeloord;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8305;1271;Emmeloord;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8307;1276;Ens;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8311;1280;Espel;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8317;1275;Kraggenburg;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8315;1273;Luttelgeest;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8316;1274;Marknesse;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8308;1278;Nagele;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8313;1282;Rutten;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8319;1277;Schokland;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
8309;1279;Tollebeek;0171;Noordoostpolder;Flevoland;Flevoland;Midden-Nederland;Flevoland en Gooi & Vechtstreek
2201;2061;Noordwijk;0575;Noordwijk;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2202;2061;Noordwijk;0575;Noordwijk;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2203;2061;Noordwijk;0575;Noordwijk;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2204;2061;Noordwijk;0575;Noordwijk;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2191;1928;De Zilk;0576;Noordwijkerhout;Zuid-Holland;Hollands Midden;Den Haag;IJmond
2211;1928;De Zilk;0576;Noordwijkerhout;Zuid-Holland;Hollands Midden;Den Haag;IJmond
2191;1927;Noordwijkerhout;0576;Noordwijkerhout;Zuid-Holland;Hollands Midden;Den Haag;IJmond
2211;1927;Noordwijkerhout;0576;Noordwijkerhout;Zuid-Holland;Hollands Midden;Den Haag;IJmond
2212;1927;Noordwijkerhout;0576;Noordwijkerhout;Zuid-Holland;Hollands Midden;Den Haag;IJmond
5671;2136;Nuenen;0820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
5672;2136;Nuenen;0820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
5673;2136;Nuenen;0820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
5674;2136;Nuenen;0820;Nuenen, Gerwen en Nederwetten;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
8075;2983;Elspeet;0302;Nunspeet;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8077;2984;Hulshorst;0302;Nunspeet;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8071;2982;Nunspeet;0302;Nunspeet;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8072;2982;Nunspeet;0302;Nunspeet;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8076;2985;Vierhouten;0302;Nunspeet;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
6336;2359;Hulsberg;0951;Nuth;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6361;2358;Nuth;0951;Nuth;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6363;2358;Nuth;0951;Nuth;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6333;2360;Schimmert;0951;Nuth;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6363;2361;Wijnandsrade;0951;Nuth;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
2341;2744;Oegstgeest;0579;Oegstgeest;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2342;2744;Oegstgeest;0579;Oegstgeest;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
2343;2744;Oegstgeest;0579;Oegstgeest;Zuid-Holland;Hollands Midden;Den Haag;West-Holland
5688;1207;Oirschot;0823;Oirschot;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
5689;1207;Oirschot;0823;Oirschot;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
5889;1207;Oirschot;0823;Oirschot;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
5091;1208;Oost West en Middelbeers;0823;Oirschot;Noord-Brabant;Brabant-Zuidoost;Oost-Brabant;Zuidoost-Brabant
5059;2648;Heukelom;0824;Oisterwijk;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5066;2647;Moergestel;0824;Oisterwijk;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5061;2646;Oisterwijk;0824;Oisterwijk;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5062;2646;Oisterwijk;0824;Oisterwijk;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
5063;2646;Oisterwijk;0824;Oisterwijk;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
9693;1420;Bad Nieuweschans;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9686;3508;Beerta;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9685;3509;Blauwestad;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9688;1422;Drieborg;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9684;1419;Finsterwolde;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9677;1899;Heiligerlee;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9681;1897;Midwolda;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9687;1421;Nieuw Beerta;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9943;1894;Nieuw Scheemda;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9944;1896;Nieuwolda;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9682;1898;Oostwold;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9691;1423;Oudezijl;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9679;1893;Scheemda;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9942;1895;'t Waar;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9678;1900;Westerlee;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9671;1471;Winschoten;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9672;1471;Winschoten;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9673;1471;Winschoten;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9674;1471;Winschoten;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
9675;1471;Winschoten;1895;Oldambt;Groningen;Groningen;Noord-Nederland;Groningen
8094;3069;Hattemerbroek;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8079;3070;Noordeinde Gld;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8095;3071;Oldebroek;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8096;3071;Oldebroek;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8097;3072;Oosterwolde Gld;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8095;3068;'t Loo Oldebroek;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8091;3073;Wezep;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
8096;3073;Wezep;0269;Oldebroek;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Noord-Veluwe
7562;1669;Deurningen;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7562;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7571;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7572;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7573;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7574;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7575;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7576;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
7577;1668;Oldenzaal;0173;Oldenzaal;Overijssel;Twente;Oost-Nederland;RUD Twente
8198;1383;Marle;1773;Olst-Wijhe;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8121;1379;Olst;1773;Olst-Wijhe;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8196;1382;Welsum;1773;Olst-Wijhe;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8124;1381;Wesepe;1773;Olst-Wijhe;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8131;1380;Wijhe;1773;Olst-Wijhe;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7735;3630;Arri‰n;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7736;2548;Beerze;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7685;2549;Beerzerveld;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8146;2550;Dalmsholte;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8147;2551;Giethmen;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
8148;2552;Lemele;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7731;3629;Ommen;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7732;3629;Ommen;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7737;2553;Stegeren;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7734;2554;Vilsteren;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7739;2555;Vinkenbuurt;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
7738;2556;Witharen;0175;Ommen;Overijssel;IJsselland;Oost-Nederland;RUD IJsselland
6456;2845;Bingelrade;0881;Onderbanken;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6454;2846;Jabeek;0881;Onderbanken;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6447;2847;Merkelbeek;0881;Onderbanken;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
6451;2848;Schinveld;0881;Onderbanken;Limburg;Zuid-Limburg;Limburg;Zuid-Limburg
7141;2224;Groenlo;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7142;2224;Groenlo;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7135;2228;Harreveld;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7131;2227;Lichtenvoorde;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7132;2227;Lichtenvoorde;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7137;2225;Lievelde;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7263;2230;Mari‰nvelde;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7134;2226;Vragender;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
7136;2229;Zieuwent;1586;Oost Gelre;Gelderland;Noord- en Oost-Gelderland;Oost-Nederland;Achterhoek
4911;3595;Den Hout;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4849;2959;Dorst;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4909;2957;Oosteind;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4901;3596;Oosterhout;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4902;3596;Oosterhout;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4903;3596;Oosterhout;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4904;3596;Oosterhout;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4905;3596;Oosterhout;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
4906;3596;Oosterhout;0826;Oosterhout;Noord-Brabant;Midden- en West-Brabant;Zeeland - West-Brabant;Midden- en West-Brabant
